pathway	pval	padj	log2err	ES	NES	size	leadingEdge
5991578_Transcriptional_activity_of_SMAD2_SMAD3:SMAD4_heterotrimer	0.00319550632899993	0.0210400753797074	0.431707695803346	-0.516520899081321	-1.89224901901682	29	66313 20482 12455 20481 72949 17127 17128 83814 93836 17131 20683 228839
5991582_Downregulation_of_SMAD2_3:SMAD4_transcriptional_activity	0.00201738436443682	0.0147773404694997	0.431707695803346	-0.645789937594646	-2.00475945763329	16	66313 20482 20481 17127 17128 83814 228839 19042 20602 22284 20185
5991583_Downregulation_of_TGF-beta_receptor_signaling	0.035697613219156	0.133240772907168	0.321775918075361	-0.48688873843401	-1.60579398386566	20	66313 56424 17127 83814 17131 170749 21813 21812 75788 230597 65112
5991588_Cyclin_A:Cdk2-associated_events_at_S_phase_entry	0.00486698430288483	0.0285205280149051	0.407017918923954	0.465355980487371	1.70781432641518	46	12575 22390 56371 17463 19645 26440 26444 19179 17420 228769 26445 57296 19170 67151 26442 19177 66671 23996 26965 19192 22190 19172 23997 27401 19166
5991589_Autodegradation_of_Cdh1_by_Cdh1:APC_C	0.0394321766561514	0.141504470907128	0.287857117255149	0.414843738632009	1.49376196173466	44	68612 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192 22190 19172 23997 19166 19173 99152 16913 26441
5991591_APC_C:Cdh1_mediated_degradation_of_Cdc20_and_other_APC_C:Cdh1_targeted_proteins_in_late_mitosis_early_G1	0.00382620235835985	0.0238527083191369	0.431707695803346	0.47825114775427	1.76282742747462	50	107995 20877 20878 18817 68612 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192 22190 19172 23997 27401
5991592_Cdc20:Phospho-APC_C_mediated_degradation_of_Cyclin_A	0.00274102298544822	0.0184625226376168	0.431707695803346	0.500471229231919	1.84370014534944	47	107995 56150 12534 12236 68612 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991593_APC:Cdc20_mediated_degradation_of_cell_cycle_proteins_prior_to_satisfation_of_the_cell_cycle_checkpoint	0.000571984727328053	0.00485772536542376	0.477270815362862	0.518235181138003	1.90052093109736	48	107995 56150 18005 12534 12236 68612 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991594_APC_C:Cdc20_mediated_degradation_of_mitotic_proteins	0.00158400185611755	0.0119003216369857	0.45505986738723	0.501281869828255	1.84771836550416	50	107995 56150 18005 12534 12236 68612 268697 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991595_Activation_of_APC_C_and_APC_C:Cdc20_mediated_degradation_of_mitotic_proteins	0.00074739988265113	0.00591859907072382	0.477270815362862	0.514853294735835	1.91777026901663	51	107995 56150 18005 12534 12236 18817 68612 268697 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991598_APC_C:Cdc20_mediated_degradation_of_Securin	0.0484375	0.159462780898876	0.257206466468838	0.40035639406451	1.45579242017847	45	107995 68612 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192 22190 19172 23997 19166 19173 99152 16913 26441
5991599_Separation_of_Sister_Chromatids	1e-10	4.18571428571429e-09		0.616459987606916	2.69570916575923	116	66336 66977 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 208628 228421 68014 12236 18817 66934 68612 108000 26886 72155 229841 67052 16319 67203 12235 381318 66570 102920 17463 75786 69736 19357 70385 26440 68549 26444 19179 232987 228769 26445 105988 69928 57296 19170
5991600_Mitotic_Anaphase	1e-10	4.18571428571429e-09		0.601552091557669	2.63783428637169	122	66336 66977 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 208628 228421 68014 12236 18817 66934 68612 108000 26886 72155 229841 67052 16319 67203 12235 381318 66570 102920 17463 75786 69736 19357 70385 26440 68549 26444 19179 232987 228769 26445 105988 69928 57296 19170
5991602_SCF-beta-TrCP_mediated_degradation_of_Emi1	0.0138045489707788	0.0652376265877126	0.380730400722792	0.472066262259254	1.66155340641235	39	107995 67141 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997
5991604_Glutathione_conjugation	0.0195539726520125	0.0861550975494687	0.352487857583619	0.586522959215298	1.69056452630752	18	14873 14866 211666 66054 66447 14872 14854
5991605_Sulfur_amino_acid_metabolism	0.700525394045534	0.842213114754098	0.0559428593065705	0.306157354910869	0.845313570565623	15	269378 66054 22117 14718
5991608_Glycosaminoglycan_metabolism	0.0647590361445783	0.192270735194169	0.216542836735348	0.356530984179197	1.42758782220287	71	15366 58250 12505 15442 269941 20443 14733 56375 20444 11881 20971 50917 231727 70484 56398 54371 12091 53374 59031
5991610_Telomere_C-strand_Lagging_Strand_Synthesis	4.36958158579935e-06	7.759317603874e-05	0.610526878385931	0.748441524804594	2.27927054706773	22	69263 68240 72151 18968 106344 327762 19891 19687 18973 16881 19075 19076 18972 69745 18538 14156 18971 19718 18969
5991619_GAB1_signalosome	0.0575348589569033	0.178388504490716	0.321775918075361	-0.343433427780011	-1.43396412137759	51	12912 94212 14360 56458 22084 56717 77647 15370 78757 18708 18706 12988 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991620_PI-3K_cascade:FGFR1	0.105978260869565	0.257689879126827	0.227987202850442	-0.316151556515669	-1.30725620950784	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991621_PI-3K_cascade:FGFR2	0.105978260869565	0.257689879126827	0.227987202850442	-0.316151556515669	-1.30725620950784	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991622_PI-3K_cascade:FGFR3	0.105978260869565	0.257689879126827	0.227987202850442	-0.316151556515669	-1.30725620950784	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991623_PI-3K_cascade:FGFR4	0.105978260869565	0.257689879126827	0.227987202850442	-0.316151556515669	-1.30725620950784	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991624_APC-Cdc20_mediated_degradation_of_Nek2A	0.000411416440132245	0.00376703177996087	0.49849310876659	0.728873997559629	2.01245232716667	15	107995 56150 18005 12236 68612
5991625_Senescence-Associated_Secretory_Phenotype_SASP_	0.170247933884298	0.34882968271398	0.135002033828631	0.395836279693298	1.28703665808687	30	12571 12580 68612 56371 12567 26417 12579 12608
5991626_EGFR_downregulation	0.919354838709677	0.964391488302638	0.0560595875032335	-0.201014620568574	-0.624020193328509	16	13858 12402
5991627_SCF_Skp2_-mediated_degradation_of_p27_p21	0.055205047318612	0.173925579186595	0.241339976815091	0.416066351451617	1.46444793626944	39	12575 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 27401 19166 19173 16913 26441 53380
5991633_Transport_of_glucose_and_other_sugars,_bile_salts_and_organic_acids,_metal_ions_and_amine_compounds	0.574132492113565	0.744339912341922	0.0603786357920401	0.253810936721227	0.930799404086902	48	20527 106957 20525 20501 80879 67547 338365 117591 20500 230810 213053 108114 20529 240332 72027 56017
5991636_Iron_uptake_and_transport	0.341296928327645	0.550964187327824	0.0913924325943768	0.363082022983621	1.1196914619227	24	22042 11964 114143 22041 11984 68428 14325 18174 27405 66237 66290 59049 16819
5991653_Membrane_Trafficking	0.673323823109843	0.827186080382323	0.0483117581055019	0.205241135011724	0.878441342487054	103	17918 109689 19341 77371 20336 94245 20955 14609 11773 22628 22627 20619 20334 16579 21872 16568 11651 12315 68942 22320 117197 68953 12314 11769 20479 14325 56447 11465 76959 59042 53413 107371 12313 69608 66397 22190
5991654_Vesicle-mediated_transport	0.536273115220484	0.714634146341464	0.0587185879555941	0.216356065713768	0.944645613452966	115	17918 20778 109689 19341 77371 20336 94245 20955 14609 11773 22628 22627 12491 20619 20334 16579 21872 16568 11651 12315 68942 22320 117197 22027 68953 12317 12314 11769 20479 14325 56447 11465 76959 59042 53413 107371 12313 69608 66397 22190
5991662_Cholesterol_biosynthesis	7.50305198112947e-07	1.57028159319352e-05	0.659444398037935	0.772153119230007	2.29006882336518	20	110196 13121 20775 208715 14137 15357 235293 16987 66234 319554 15490 68603 192156
5991664_snRNP_Assembly	0.0313882333613551	0.121811289733471	0.321775918075361	0.562155888279135	1.62033009628655	18	20641 27374 70465 107686 20595 56698 66069 69878 20638 68092 66603 20643
5991665_Metabolism_of_non-coding_RNA	0.0313882333613551	0.121811289733471	0.321775918075361	0.562155888279135	1.62033009628655	18	20641 27374 70465 107686 20595 56698 66069 69878 20638 68092 66603 20643
5991667_Synthesis_of_bile_acids_and_bile_salts	0.838879159369527	0.912462784327736	0.0476387259290825	0.256889533094995	0.709283004240371	15	27384 622402
5991674_Metabolism_of_steroid_hormones_and_vitamin_D	0.106888361045131	0.257763701944225	0.211400189384923	-0.435177484650761	-1.4204904593614	19	19141 15483 15485
5991675_Steroid_hormones	0.106888361045131	0.257763701944225	0.211400189384923	-0.435177484650761	-1.4204904593614	19	19141 15483 15485
5991682_p75_NTR_receptor-mediated_signalling	0.170028818443804	0.34882968271398	0.183023938384487	-0.270786532406843	-1.17159226918728	60	102098 18035 16150 171207 20662 101497 19165 16801 30938 75547 19697 226970 213498 15182
5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE	0.427682737169518	0.623183268344559	0.0741758965588009	0.278651412086631	1.02262546005957	46	12367 16443 57257 208117 17207 12125 22627 13605 21844 20663 67733 22325 56349 59287 19353 78405 26382 226548 12015
5991690_NRAGE_signals_death_through_JNK	0.344473007712082	0.552489802201185	0.116234148779716	-0.286802412946591	-1.06476901540686	32	102098 171207 20662 101497 30938 75547 226970 213498
5991698_Rho_GTPase_cycle	0.177710843373494	0.359098462816784	0.183023938384487	-0.255919889499948	-1.17228308114375	80	12549 102098 70719 225358 171207 20662 101497 74734 11855 214137 30938 75547 270163 223666 59040 78816 226970 213498 170758 16330 23912 232201 246710
5991699_Degradation_of_beta-catenin_by_the_destruction_complex	0.668769716088328	0.825050639216337	0.0532386494755899	0.23751377811872	0.871032927072618	48	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 14797 22190 19172 23997 433759 19166 19173 16913 21886 26441
5991708_PI3K_AKT_activation	0.113821138211382	0.270187649611248	0.219250346703755	-0.313148976600132	-1.29720050745961	49	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991710_CD28_co-stimulation	0.0686987326786357	0.197340477204316	0.287805130535564	-0.46900551646445	-1.57843056810496	21	17444 14360 56717 78757 224105 18708 53859 18706 16818 12524 18479
5991711_Costimulation_by_the_CD28_family	0.339673913043478	0.549858875810713	0.120985142145252	-0.278576410347813	-1.0810488062214	39	17444 208154 14360 56717 78757 224105 18708 53859 18706 12988 16818 12524
5991712_PIP3_activates_AKT_signaling	0.105978260869565	0.257689879126827	0.227987202850442	-0.316151556515669	-1.30725620950784	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991713_Downstream_signaling_events_of_B_Cell_Receptor_BCR_	0.383333333333333	0.587217933491687	0.126875729929857	-0.220851998518187	-1.04166519662576	98	18751 12912 18035 16150 14360 56458 22084 56717 77647 15370 78757 19697 18708 18706 16818 21402 12524 58988 19184 16653 75778 26446 74769 56637 19211 19696 18707 100042150 12042 18036
5991714_PI3K_events_in_ERBB4_signaling	0.105978260869565	0.257689879126827	0.227987202850442	-0.316151556515669	-1.30725620950784	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991715_PI3K_events_in_ERBB2_signaling	0.105978260869565	0.257689879126827	0.227987202850442	-0.316151556515669	-1.30725620950784	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991716_Role_of_LAT2_NTAL_LAB_on_calcium_mobilization	0.259668508287293	0.462509865824783	0.142056643575821	-0.265414955869029	-1.12615744923149	54	12912 20662 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991717_VEGFR2_mediated_vascular_permeability	0.345070422535211	0.552489802201185	0.0925528864684773	0.393672667141022	1.10421884495334	16	12385 57257 11651 12315 22325 12314 19353 12562 12313 227743
5991722_Nuclear_Events_kinase_and_transcription_factor_activation_	0.241299303944316	0.443264552073257	0.134273452883202	-0.403158569932827	-1.21628299680913	15	19094 12912 20112
5991726_Immunoregulatory_interactions_between_a_Lymphoid_and_a_non-Lymphoid_cell	0.0567823343848581	0.176991744412377	0.237793834423688	0.413727041560189	1.45621415929891	39	80876 66141 68713 12520 16412 27007
5991734_Signaling_by_Retinoic_Acid	0.752902155887231	0.871938069861496	0.0500922874402106	0.245072315333688	0.786133592616436	28	16592 27384 622402 17252 103142 236900 235339 228026
5991739_Apoptotic_cleavage_of_cellular_proteins	0.290102389078498	0.5	0.100990587455923	0.380810468129026	1.17436337461988	24	22352 269582 227753 12367 13511
5991740_Apoptotic_execution_phase	0.0379491331571122	0.138125416335825	0.321775918075361	0.452586205309355	1.52444300904547	34	14958 97165 22352 269582 227753 12367 13511
5991743_TCF_dependent_signaling_in_response_to_WNT	0.0329521962139158	0.124710198089326	0.321775918075361	-0.296614357114977	-1.43687685029317	106	13542 20677 66313 381022 12914 68031 67772 68339 226849 17847 74493 80288 21885 12005 12387 100683 21888 13016 213464 319478 12006 16842 19184 212398 26446 21752 103236 20586 407821 12995 56637
5991744_disassembly_of_the_destruction_complex_and_recruitment_of_AXIN_to_the_membrane	0.142523364485981	0.313536650615302	0.179782316298324	-0.414829465194031	-1.33357938458236	17	13542 226849 12005 12387 212398 103236 56637 72345
5991745_formation_of_the_beta-catenin:TCF_transactivating_complex	0.0321871326511699	0.123278821788141	0.321775918075361	-0.486082522169279	-1.69653792984073	24	381022 12914 80288 21885 12387 100683 21888 213464 16842 21752 20586
5991750_Downstream_TCR_signaling	0.264781491002571	0.470187738568201	0.135002033828631	-0.307228807924289	-1.14060307916268	32	18035 16150 77647 19697 18708 18706 16818 18761 74769 19211 381091 12042 12503 16331
5991751_TCR_signaling	0.00478578880884865	0.028328002444296	0.407017918923954	-0.440633224827068	-1.80979565891581	47	17444 18035 16150 94212 18803 16797 77647 224105 19697 17973 18708 22376 18706 12988 16818 18761 16428 23880 16822 18479 74769 19211 381091 12042
5991754_Generation_of_second_messenger_molecules	0.0589622641509434	0.179957743710692	0.287857117255149	-0.442783715383089	-1.52429559579169	23	17444 18803 16797 224105 17973 22376 16818 16428 23880 16822 18479
5991755_FCERI_mediated_NF-kB_activation	0.672248803827751	0.827186080382323	0.0730744399126987	-0.249759039428568	-0.840560054530759	21	18035 16150 19697 18761
5991757_RHO_GTPases_Activate_Formins	1e-10	4.18571428571429e-09		0.670597949428748	2.71982750101208	78	66336 66977 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 73804 70454 60411 208628 228421 68014 12236 18817 66934 108000 26886 72155 229841 67052 16319 67203 18645 12235 381318 66570 102920 75786 69736 70385 68549 232987 11853 69928
5991761_Regulatory_RNA_pathways	0.0637201774877107	0.1905103265704	0.287805130535564	-0.326922968563592	-1.38525652324383	53	217351 192119 213988 269966 108989 20020 320727 15077 97114 19386 218210 54563 66679 236511 72322 227720 214150
5991766_Transport_to_the_Golgi_and_subsequent_modification	0.297229219143577	0.50928749245069	0.125033367555272	-0.302376755995555	-1.11588383946778	30	241230 20440 50907 218811 14595 17158 17155 107895 69162
5991767_Signaling_by_Robo_receptor	0.245939675174014	0.446193961770812	0.132846300606183	-0.402189374160349	-1.21335904473032	15	20662 11352 223666 17973 17974 14026
5991768_Basigin_interactions	0.426267281105991	0.623183268344559	0.0959206777921745	-0.326996185322011	-1.01511134963795	16	11931 16403 11933
5991780_Cell-Cell_communication	0.00670930028482591	0.0370910374236602	0.407017918923954	-0.381940769429922	-1.68579152657449	65	109711 19094 16403 93737 14360 12695 20742 192176 29857 17973 18708 12488 18706 17974 26416 23880 12554 54725 320832 18479 26419 52118 74769
5991791_Regulation_of_activated_PAK-2p34_by_proteasome_mediated_degradation	0.17515923566879	0.355167169902806	0.130105630751129	0.373429445334547	1.26978504369904	35	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5991792_Regulation_of_Apoptosis	0.126602564102564	0.288673550833084	0.156312403073186	0.383040286485932	1.31412008705613	36	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 78514 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5991796_RA_biosynthesis_pathway	0.831010452961673	0.908530084767799	0.0478299633114229	0.246215609576441	0.701636570307299	17	27384 622402 17252 103142
5991797_PRC2_methylates_histones_and_DNA	0.373271889400922	0.581748210608883	0.103958471559957	-0.350036314498897	-1.08663602691072	16	21652 16468 15077 97114 13626
5991799_Laminin_interactions	0.0217299435243052	0.0916096899657757	0.352487857583619	0.585639629892283	1.64267009029333	16	16776 16404 16412 16410 18074 226519
5991801_Autodegradation_of_the_E3_ubiquitin_ligase_COP1	0.245192307692308	0.446193961770812	0.107554375265169	0.348698173637603	1.19630046881189	36	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5991805_Insulin_processing	0.174295774647887	0.354643485915493	0.138022242496643	0.464599708468118	1.30316325280096	16	50527 17918 20336
5991806_Peptide_hormone_metabolism	0.235489220563847	0.43598595321707	0.112378519110475	0.379644379810515	1.21780871009731	28	50527 17918 64138 20336
5991811_ABC-family_proteins_mediated_transport	0.966981132075472	0.988919621982943	0.0547939500773363	-0.163927574603884	-0.564325360930061	23	19299 11306 27403 11307 11806 24015
5991812_Regulation_of_ornithine_decarboxylase_ODC_	0.0395017753692339	0.141504470907128	0.321775918075361	0.453100828743593	1.54069440108243	35	18263 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 18245 19172 23997 54375 19166 19173 16913 26441 53380
5991814_Platelet_degranulation_	0.659375	0.816900105708245	0.053457214108991	0.241060968050549	0.87655582698731	45	22339 11674 19073 21809 22330 22041 21803 12491 19128 12315 16784 12631 12314 22341
5991815_Clathrin_derived_vesicle_budding	0.742148760330579	0.861186482284592	0.0506004243853618	0.24537762263094	0.797829839258091	30	109689 94245 20955 20619 22320 117197 68953 11769 14325
5991816_trans-Golgi_Network_Vesicle_Budding	0.742148760330579	0.861186482284592	0.0506004243853618	0.24537762263094	0.797829839258091	30	109689 94245 20955 20619 22320 117197 68953 11769 14325
5991817_Amino_acid_transport_across_the_plasma_membrane	0.809976247030879	0.895558642943576	0.0635007968065945	-0.224728233372387	-0.73354969573116	19	330836 102680 215335 20514 246049 11989 72472 20532 72401 76257 11988
5991818_Amino_acid_and_oligopeptide_SLC_transporters	0.842995169082126	0.913114915124077	0.0623861492893626	-0.209445875178131	-0.737995021639553	26	57738
5991819_Transport_of_inorganic_cations_anions_and_amino_acids_oligopeptides	0.0677506775067751	0.197227916653918	0.287857117255149	-0.338576892739881	-1.40253409685289	49	20499 57738 236794 20516 13521 20515 330836 20535 171429
5991824_Integrin_alphaIIb_beta3_signaling	0.306451612903226	0.520523609163161	0.116739204791222	-0.36825772023737	-1.14320168914701	16	14083 20662 56508 12988 19395 12928
5991825_Platelet_Aggregation_Plug_Formation_	0.301401869158879	0.51493147325686	0.118815039412263	-0.354766341746253	-1.1404905374193	17	14083 20662 56508 12988 19395 12928
5991832_Chemokine_receptors_bind_chemokines	0.00701868507869865	0.0384387799637141	0.407017918923954	0.572227605140552	1.74759232425051	23	12772 12774 80901 12766 20304 12773
5991833_Peptide_ligand-binding_receptors	0.0093045135425585	0.0482517250968078	0.380730400722792	0.417546400443628	1.64328171995657	66	12772 12774 80901 12766 14062 16952 20304 12773 14064 14767 20305 54199
5991834_Class_A_1_Rhodopsin-like_receptors_	0.00209572920618014	0.0150265658449237	0.431707695803346	0.395632814639965	1.70647042194537	109	12772 12774 80901 58861 12766 14062 16952 16995 140795 19217 20304 70086 12773 233079 14064 14767 19218 78826 20305
5991838_Netrin-1_signaling	0.00201168614497295	0.0147773404694997	0.431707695803346	-0.594354921219193	-1.96022516323631	20	14083 20437 226251 14360 18803 17973 18761 68799 18738
5991842_Recycling_pathway_of_L1	0.522648083623693	0.701814182026066	0.0697792517076235	0.334677916399863	0.953726150118393	17	71653 73086 11773 16571 12934 11465 232910
5991845_Semaphorin_interactions	0.64769647696477	0.809275342220373	0.0815265143256594	-0.21374230738494	-0.885414452301983	49	12517 14360 19877 17886 15516 224105 227377 67938 213498
5991846_Sema4D_induced_cell_migration_and_growth-cone_collapse	0.700712589073634	0.842213114754098	0.0706196247122591	-0.251580418274137	-0.821199617455751	19	19877 17886 67938 213498
5991847_Sema4D_in_semaphorin_signaling	0.776978417266187	0.881162306136903	0.065981614400873	-0.231917514245752	-0.764880597416776	20	19877 17886 67938 213498
5991851_Mitotic_Prometaphase	1e-10	4.18571428571429e-09		0.725326964773323	2.97153810321509	82	66336 66977 12442 107995 66442 52276 54392 215387 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 14211 12534 208628 228421 68014 12236 18817 66934 68298 108000 26886 268697 72155 229841 67052 16319 67203 12235 381318 66570 102920 75786 69736 19357 70385
5991859_Nuclear_Receptor_transcription_pathway	0.016300556482118	0.0749698279007649	0.352487857583619	-0.459586612583835	-1.68367304858677	29	18124 19014 22026 15370 14815 353187
5991864_G_alpha_i_signalling_events	0.0320410480141785	0.123278821788141	0.321775918075361	0.381011026772214	1.52336154913607	69	12772 12774 80901 12766 16952 140795 14702 20304 12773 14767 19218 20305
5991866_Loss_of_Nlp_from_mitotic_centrosomes	0.0240462764421554	0.0978549860771045	0.352487857583619	0.423989171371274	1.57931169044578	51	20873 18005 12534 18817 227613 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266
5991867_Loss_of_proteins_required_for_interphase_microtubule_organizationfrom_the_centrosome	0.0240462764421554	0.0978549860771045	0.352487857583619	0.423989171371274	1.57931169044578	51	20873 18005 12534 18817 227613 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266
5991868_Centrosome_maturation	0.0683229813664596	0.197227916653918	0.213927855492356	0.368083750113774	1.40928884552709	59	20873 18005 12534 18817 227613 268697 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266 74237 13427
5991870_Recruitment_of_mitotic_centrosome_proteins_and_complexes	0.0683229813664596	0.197227916653918	0.213927855492356	0.368083750113774	1.40928884552709	59	20873 18005 12534 18817 227613 268697 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266 74237 13427
5991877_Transcriptional_regulation_of_white_adipocyte_differentiation	0.133165829145729	0.299216216906227	0.193813302725311	-0.364070576725193	-1.34742781848602	31	76199 19014 26896 229003 17977 17978 12537 70208 67381 59024 327987 20602
5991887_PD-1_signaling	0.807355516637478	0.894849480860823	0.0493910105981501	0.271235163228941	0.748891903507448	15	14961 12504
5991892_RHO_GTPases_activate_PAKs	0.114485981308411	0.270519294543262	0.20207170902116	-0.431008548351543	-1.38559134026687	17	13043 17886 192176 224105 329251 67938 18479 17904 77579
5991895_Cooperation_of_Prefoldin_and_TriC_CCT_in_actin_and_tubulin_folding	0.482456140350877	0.662172545829056	0.0741758965588009	0.338154930243474	0.974680906320266	18	227613 67951 67199 22154 109054 21454 22143 22142 12464 11461 22153 22327
5991896_Chaperonin-mediated_protein_folding	0.543889845094664	0.721084726754465	0.0672065093710464	0.318998394948669	0.936213955822002	19	227613 67951 67199 22154 109054 21454 22143 22142 12464 11461 22153 22327
5991897_Protein_folding	0.572664359861592	0.744339912341922	0.0649407684612899	0.29775840189824	0.909358956058491	23	227613 67951 66411 67199 22154 109054 21454 21371 22143 22142 12464 11461 22153 22327
5991899_Prefoldin_mediated_transfer_of_substrate_to_CCT_TriC	0.552264808362369	0.72889003986565	0.0670512579829467	0.328322640272893	0.935615624336728	17	227613 67951 67199 22154 109054 21454 22142 12464 11461 22153 22327
5991903_Striated_Muscle_Contraction	0.199649737302977	0.387399821389221	0.127505315300183	0.455958623574989	1.25892128979417	15	22352 11474 17996 17896
5991928_Regulation_of_actin_dynamics_for_phagocytic_cup_formation	0.56418383518225	0.739623551268006	0.0614364107201271	0.263633161395949	0.920752067647374	38	20430 140579 57257 26417 56378 14131 12631 22325 14784 19353 11465 56443
5991934_Regulation_of_lipid_metabolism_by_Peroxisome_proliferator-activated_receptor_alpha_PPARalpha_	0.0287839020043216	0.113203802513641	0.352487857583619	-0.553600691657995	-1.7185715628947	16	12914 19014 229003 17977 17978 109151 20602 20185 59035
5991935_Circadian_Clock	0.884413309982487	0.938888042843727	0.0452247443372884	0.226115868948312	0.624315599401138	15	20893 19883 22190 15183
5991944_Ion_transport_by_P-type_ATPases	0.0337654932676598	0.126837045223389	0.321775918075361	-0.521911866634643	-1.70200336787999	18	11931 54667 11928 320940 11933 11980 76295
5991945_Ion_channel_transport	0.0887573964497041	0.236909965034965	0.261663521711573	-0.288391136721563	-1.28962970392616	72	11931 12727 14605 105722 54667 11928 320940 21871 11933 11980 83814 76295
5991954_Adherens_junctions_interactions	0.47887323943662	0.662172545829056	0.0747385227439092	0.353430087326784	0.991341780555821	16	12385 17356 12555 12562 11465
5991955_Cell-cell_junction_organization	0.913117546848382	0.961108035534124	0.0425023180036553	0.202924808920945	0.617978191901648	22	12385 17356 12555 56513 12562 11465
5991956_Cell_junction_organization	0.148148148148148	0.316842389835091	0.188204146308491	-0.342552552870506	-1.30872952519808	36	109711 16403 93737 12695 192176
5991960_Fanconi_Anemia_pathway	0.0789473684210526	0.219256672486904	0.211400189384923	0.499410172881504	1.43947497550673	18	12189 67196 58206 211651 237211 100040608 67030 230484 14087 22190
5991965_Golgi_Associated_Vesicle_Biogenesis	0.924561403508772	0.965603227908376	0.0432768714901103	0.211103076982745	0.608472980868242	18	109689 94245 117197 11769 14325 15481 18457
5991978_Sphingolipid_de_novo_biosynthesis	0.358003442340792	0.568536632010038	0.0891647117820678	0.366225783049924	1.07481948029347	19	50784 13244 67260 76893
5991979_Sphingolipid_metabolism	0.157728706624606	0.33247849669791	0.137250779610133	0.365412807012022	1.28616031853614	39	50784 13244 20597 14466 11886 67260 11605 11881 14667 12091 76893
5991982_Sialic_acid_metabolism	0.41726618705036	0.614366798018871	0.0995791200495904	-0.309803456707556	-1.02175402241143	20	20440 20442 20452
5991986_Deadenylation-dependent_mRNA_decay	0.0557284462309851	0.174635665729183	0.321775918075361	-0.410071421873529	-1.52397983432221	33	72587 13682 78893 234594 103135 231464 72068 234699 75901 225929 70640 13209 24127 66094
5991987_Deadenylation_of_mRNA	0.00786244572528936	0.042269662339629	0.380730400722792	-0.611996494308261	-1.84632297474901	15	72587 13682 78893 234594 103135 231464 72068
5991995_Lysosome_Vesicle_Biogenesis	0.771028037383178	0.881162306136903	0.0650877566917313	-0.232453626630051	-0.747283860851698	17	72685 11820
5992001_Metal_ion_SLC_transporters	0.622685185185185	0.789699570815451	0.0753093764172773	-0.265565314869501	-0.866033307911757	18	98396 22782 227059 14977 210148
